index,year,month,day,rain,tmax,tmin,srad,Tmean,district
2311,2023,5,2,0.0,26.7,12.1,24.5,19.4,Debre markos
2312,2023,5,3,1.2,24.4,12.9,20.2,18.65,Debre markos
2313,2023,5,4,1.7,24.2,12.8,20.2,18.5,Debre markos
2314,2023,5,5,2.1,24.7,13.2,20.3,18.95,Debre markos
2315,2023,5,6,4.3,22.3,13.9,13.8,18.1,Debre markos
2316,2023,5,7,3.1,23.7,12.8,19.1,18.25,Debre markos
2317,2023,5,8,6.5,21.1,12.9,13.3,17.0,Debre markos
2318,2023,5,9,1.7,22.3,12.5,17.0,17.4,Debre markos
2319,2023,5,10,0.0,25.0,10.6,24.1,17.8,Debre markos
2320,2023,5,11,0.0,26.0,8.7,26.2,17.35,Debre markos
2321,2023,5,12,0.0,26.2,5.8,27.1,16.0,Debre markos
2322,2023,5,13,0.0,27.8,9.1,26.6,18.45,Debre markos
2323,2023,5,14,0.0,26.1,11.6,24.1,18.85,Debre markos
2324,2023,5,15,1.3,24.5,12.4,21.0,18.45,Debre markos
2325,2023,5,16,4.1,23.7,12.4,19.7,18.05,Debre markos
2326,2023,5,17,4.5,20.8,12.6,13.4,16.7,Debre markos
2327,2023,5,18,0.5,25.4,10.1,24.6,17.75,Debre markos
2328,2023,5,19,1.4,24.7,12.5,21.1,18.6,Debre markos
2329,2023,5,20,0.0,26.3,8.9,25.8,17.6,Debre markos
2330,2023,5,21,0.0,26.0,7.2,26.3,16.6,Debre markos
2331,2023,5,22,0.0,27.0,9.3,25.9,18.15,Debre markos
2332,2023,5,23,1.6,26.0,12.0,23.2,19.0,Debre markos
2333,2023,5,24,1.8,24.1,12.5,20.0,18.3,Debre markos
2334,2023,5,25,12.1,19.5,11.9,11.9,15.7,Debre markos
2335,2023,5,26,2.6,21.4,11.0,17.8,16.2,Debre markos
2336,2023,5,27,9.5,21.1,11.7,15.9,16.4,Debre markos
2337,2023,5,28,3.9,21.5,11.4,17.4,16.45,Debre markos
2338,2023,5,29,3.1,19.9,10.3,16.3,15.1,Debre markos
2339,2023,5,30,1.2,22.0,10.5,19.9,16.25,Debre markos
2340,2023,5,31,25.0,19.5,11.2,13.5,15.35,Debre markos
2341,2023,6,1,3.1,19.7,9.6,17.2,14.649999999999999,Debre markos
2342,2023,6,2,1.4,21.2,9.6,19.9,15.399999999999999,Debre markos
2343,2023,6,3,1.1,21.5,11.0,18.0,16.25,Debre markos
2344,2023,6,4,9.3,18.8,10.7,12.9,14.75,Debre markos
2345,2023,6,5,0.0,21.0,8.6,21.1,14.8,Debre markos
2346,2023,6,6,9.8,20.9,11.2,16.3,16.049999999999997,Debre markos
2347,2023,6,7,9.6,19.0,11.5,11.6,15.25,Debre markos
2348,2023,6,8,5.1,19.3,9.8,16.0,14.55,Debre markos
2349,2023,6,9,4.0,19.3,9.7,16.2,14.5,Debre markos
2350,2023,6,10,25.1,19.2,11.3,12.5,15.25,Debre markos
2351,2023,6,11,0.4,18.9,10.7,13.2,14.799999999999999,Debre markos
2352,2023,6,12,2.3,17.1,11.9,6.5,14.5,Debre markos
2353,2023,6,13,4.9,19.4,7.8,19.9,13.6,Debre markos
2354,2023,6,14,0.8,18.6,9.9,14.3,14.25,Debre markos
2355,2023,6,15,2.6,17.6,10.4,11.0,14.0,Debre markos
2356,2023,6,16,0.1,20.4,7.4,21.7,13.899999999999999,Debre markos
2357,2023,6,17,3.4,18.8,10.5,13.4,14.65,Debre markos
2358,2023,6,18,2.8,18.8,10.3,13.8,14.55,Debre markos
2359,2023,6,19,6.7,19.4,10.6,14.5,15.0,Debre markos
2360,2023,6,20,12.7,19.0,11.4,11.9,15.2,Debre markos
2361,2023,6,21,3.9,19.1,10.9,13.2,15.0,Debre markos
2362,2023,6,22,0.7,19.9,10.3,16.1,15.1,Debre markos
2363,2023,6,23,0.1,19.8,10.6,15.3,15.2,Debre markos
2364,2023,6,24,2.8,19.2,10.8,13.5,15.0,Debre markos
2365,2023,6,25,0.0,20.0,10.0,17.0,15.0,Debre markos
2366,2023,6,26,2.4,21.5,9.8,19.8,15.65,Debre markos
2367,2023,6,27,65.7,19.0,10.8,13.3,14.9,Debre markos
2368,2023,6,28,0.0,17.5,10.9,9.6,14.2,Debre markos
2369,2023,6,29,1.2,18.6,10.4,13.3,14.5,Debre markos
2370,2023,6,30,4.0,19.7,10.9,14.6,15.3,Debre markos
2371,2023,7,1,0.0,19.0,11.0,12.9,15.0,Debre markos
2372,2023,7,2,3.8,19.2,10.3,14.6,14.75,Debre markos
2373,2023,7,3,14.3,18.4,11.3,10.9,14.85,Debre markos
2374,2023,7,4,0.1,18.6,11.1,11.8,14.850000000000001,Debre markos
2375,2023,7,5,1.2,19.2,11.3,12.4,15.25,Debre markos
2376,2023,7,6,3.8,19.3,11.6,11.9,15.45,Debre markos
2377,2023,7,7,1.7,19.1,11.2,12.5,15.15,Debre markos
2378,2023,7,8,4.6,18.2,11.0,10.8,14.6,Debre markos
2379,2023,7,9,8.4,18.8,10.1,14.4,14.45,Debre markos
2380,2023,7,10,0.6,20.1,10.5,16.1,15.3,Debre markos
2381,2023,7,11,3.9,19.1,10.8,13.4,14.950000000000001,Debre markos
2382,2023,7,12,3.6,17.6,11.0,9.6,14.3,Debre markos
2383,2023,7,13,0.1,18.3,10.4,12.6,14.350000000000001,Debre markos
2384,2023,7,14,3.8,18.1,10.9,10.9,14.5,Debre markos
2385,2023,7,15,38.8,18.2,11.7,9.2,14.95,Debre markos
2386,2023,7,16,1.6,19.4,11.2,13.2,15.299999999999999,Debre markos
2387,2023,7,17,4.6,19.0,11.7,11.2,15.35,Debre markos
2388,2023,7,18,1.2,19.9,11.0,14.7,15.45,Debre markos
2389,2023,7,19,20.4,20.6,12.1,14.0,16.35,Debre markos
2390,2023,7,20,8.1,20.6,12.4,13.2,16.5,Debre markos
2391,2023,7,21,8.7,20.1,12.4,12.0,16.25,Debre markos
2392,2023,7,22,17.8,20.6,11.7,14.8,16.15,Debre markos
2393,2023,7,23,13.5,19.5,11.9,11.9,15.7,Debre markos
2394,2023,7,24,22.2,19.7,11.6,13.1,15.649999999999999,Debre markos
2395,2023,7,25,1.7,20.0,11.2,14.5,15.6,Debre markos
2396,2023,7,26,20.0,18.7,12.1,9.6,15.399999999999999,Debre markos
2397,2023,7,27,77.8,18.2,11.9,8.9,15.05,Debre markos
2398,2023,7,28,0.3,20.0,11.2,14.7,15.6,Debre markos
2399,2023,7,29,15.8,18.2,11.8,9.2,15.0,Debre markos
2400,2023,7,30,1.7,18.9,11.3,12.1,15.1,Debre markos
2401,2023,7,31,36.0,17.8,12.4,6.8,15.100000000000001,Debre markos
2402,2023,8,1,7.8,17.7,12.1,7.3,14.899999999999999,Debre markos
2403,2023,8,2,11.9,17.9,12.1,7.7,15.0,Debre markos
2404,2023,8,3,3.3,16.6,11.7,5.9,14.15,Debre markos
2405,2023,8,4,5.0,17.0,11.3,7.6,14.15,Debre markos
2406,2023,8,5,29.2,14.9,10.1,5.7,12.5,Debre markos
2407,2023,8,6,0.0,19.3,8.8,18.4,14.05,Debre markos
2408,2023,8,7,0.0,20.5,9.9,18.5,15.2,Debre markos
2409,2023,8,8,0.0,19.9,9.2,18.6,14.549999999999999,Debre markos
2410,2023,8,9,1.8,19.7,11.9,12.6,15.8,Debre markos
2411,2023,8,10,0.2,20.1,11.4,14.5,15.75,Debre markos
2412,2023,8,11,3.8,18.6,11.6,10.5,15.100000000000001,Debre markos
2413,2023,8,12,3.8,20.3,10.8,16.3,15.55,Debre markos
2414,2023,8,13,32.8,17.6,11.3,8.9,14.450000000000001,Debre markos
2415,2023,8,14,0.6,20.4,10.0,18.0,15.2,Debre markos
2416,2023,8,15,4.1,19.2,11.3,12.7,15.25,Debre markos
2417,2023,8,16,1.7,18.9,11.2,12.1,15.049999999999999,Debre markos
2418,2023,8,17,0.4,20.4,10.5,17.3,15.45,Debre markos
2419,2023,8,18,4.5,18.6,11.1,11.9,14.850000000000001,Debre markos
2420,2023,8,19,20.8,18.3,10.8,12.0,14.55,Debre markos
2421,2023,8,20,1.6,20.3,10.2,17.5,15.25,Debre markos
2422,2023,8,21,1.5,18.9,11.0,12.9,14.95,Debre markos
2423,2023,8,22,7.0,17.9,10.9,10.5,14.399999999999999,Debre markos
2424,2023,8,23,0.3,18.8,9.6,15.8,14.2,Debre markos
2425,2023,8,24,2.3,20.2,10.8,16.3,15.5,Debre markos
2426,2023,8,25,4.6,19.9,11.4,14.2,15.649999999999999,Debre markos
2427,2023,8,26,7.9,20.0,10.9,15.5,15.45,Debre markos
2428,2023,8,27,2.4,19.9,11.6,13.8,15.75,Debre markos
2429,2023,8,28,0.1,19.9,11.3,14.4,15.6,Debre markos
2430,2023,8,29,3.8,19.6,11.8,12.7,15.700000000000001,Debre markos
2431,2023,8,30,1.3,21.4,10.8,18.8,16.1,Debre markos
2432,2023,8,31,61.3,17.8,10.7,11.0,14.25,Debre markos
2433,2023,9,1,0.0,19.2,10.2,15.4,14.7,Debre markos
2434,2023,9,2,0.0,20.7,9.8,19.4,15.25,Debre markos
2435,2023,9,3,11.7,19.6,11.0,14.5,15.3,Debre markos
2436,2023,9,4,0.3,19.1,10.9,13.5,15.0,Debre markos
2437,2023,9,5,0.4,20.6,10.0,19.0,15.3,Debre markos
2438,2023,9,6,0.7,20.8,11.0,17.2,15.9,Debre markos
2439,2023,9,7,0.1,21.4,10.6,19.3,16.0,Debre markos
2440,2023,9,8,2.3,21.1,10.5,18.8,15.8,Debre markos
2441,2023,9,9,10.9,20.2,11.1,15.7,15.649999999999999,Debre markos
2442,2023,9,10,15.6,19.1,11.5,11.9,15.3,Debre markos
2443,2023,9,11,1.3,20.8,10.5,18.4,15.65,Debre markos
2444,2023,9,12,1.1,20.4,11.4,15.5,15.899999999999999,Debre markos
2445,2023,9,13,12.1,21.3,10.3,19.7,15.8,Debre markos
2446,2023,9,14,5.3,20.5,11.8,14.8,16.15,Debre markos
2447,2023,9,15,1.4,22.7,11.5,20.1,17.1,Debre markos
2448,2023,9,16,0.0,22.3,10.8,20.7,16.55,Debre markos
2449,2023,9,17,0.0,21.5,10.4,20.0,15.95,Debre markos
2450,2023,9,18,0.1,21.7,10.8,19.5,16.25,Debre markos
2451,2023,9,19,14.1,22.4,11.4,19.9,16.9,Debre markos
2452,2023,9,20,3.4,20.2,11.5,14.7,15.85,Debre markos
2453,2023,9,21,0.3,21.1,10.6,18.8,15.850000000000001,Debre markos
2454,2023,9,22,0.0,21.9,9.9,21.7,15.899999999999999,Debre markos
2455,2023,9,23,0.0,21.8,9.9,21.6,15.850000000000001,Debre markos
2456,2023,9,24,0.0,21.7,9.1,22.6,15.399999999999999,Debre markos
2457,2023,9,25,0.3,21.3,9.6,21.0,15.45,Debre markos
2458,2023,9,26,0.0,21.2,9.6,20.9,15.399999999999999,Debre markos
2459,2023,9,27,0.4,21.0,9.0,21.8,15.0,Debre markos
2460,2023,9,28,1.6,20.3,11.6,14.7,15.95,Debre markos
2461,2023,9,29,25.4,20.7,11.5,15.9,16.1,Debre markos
2462,2023,9,30,27.9,19.4,11.2,13.6,15.299999999999999,Debre markos
2463,2023,10,1,0.2,21.5,9.4,21.8,15.45,Debre markos
2464,2023,10,2,0.0,23.4,7.8,26.4,15.6,Debre markos
2465,2023,10,3,0.0,24.1,9.7,25.1,16.9,Debre markos
2466,2023,10,4,0.0,24.0,8.3,26.4,16.15,Debre markos
2467,2023,10,5,0.0,24.2,7.8,27.0,16.0,Debre markos
2468,2023,10,6,0.3,22.4,10.2,22.0,16.299999999999997,Debre markos
2469,2023,10,7,0.0,21.9,9.0,23.2,15.45,Debre markos
2470,2023,10,8,0.0,22.3,7.8,25.2,15.05,Debre markos
2471,2023,10,9,0.0,22.3,7.3,25.8,14.8,Debre markos
2472,2023,10,10,0.0,22.3,8.8,24.0,15.55,Debre markos
2473,2023,10,11,0.0,22.6,7.0,26.3,14.8,Debre markos
2474,2023,10,12,0.0,22.4,8.8,24.2,15.6,Debre markos
2475,2023,10,13,0.0,22.0,9.6,22.3,15.8,Debre markos
2476,2023,10,14,0.5,21.1,10.9,18.3,16.0,Debre markos
2477,2023,10,15,4.2,21.1,11.1,17.7,16.1,Debre markos
2478,2023,10,16,9.2,20.9,11.0,17.5,15.95,Debre markos
2479,2023,10,17,3.4,20.4,11.4,15.3,15.899999999999999,Debre markos
2480,2023,10,18,2.2,21.1,10.7,18.6,15.9,Debre markos
2481,2023,10,19,1.3,21.6,10.8,19.3,16.200000000000003,Debre markos
2482,2023,10,20,0.9,21.9,10.9,19.7,16.4,Debre markos
2483,2023,10,21,0.2,21.7,10.8,19.5,16.25,Debre markos
2484,2023,10,22,1.3,22.3,10.7,20.9,16.5,Debre markos
2485,2023,10,23,2.4,21.5,10.7,19.5,16.1,Debre markos
2486,2023,10,24,0.0,22.9,9.5,23.8,16.2,Debre markos
2487,2023,10,25,0.0,23.6,9.0,25.2,16.3,Debre markos
2488,2023,10,26,0.0,23.5,9.4,24.7,16.45,Debre markos
2489,2023,10,27,0.1,23.2,9.5,24.2,16.35,Debre markos
2490,2023,10,28,0.1,22.9,10.5,22.1,16.7,Debre markos
2491,2023,10,29,0.1,23.1,10.7,22.3,16.9,Debre markos
2492,2023,10,30,0.0,23.1,10.8,22.1,16.950000000000003,Debre markos
2493,2023,10,31,0.8,22.3,10.7,20.8,16.5,Debre markos
2494,2023,11,1,6.8,20.7,10.9,17.2,15.8,Debre markos
2495,2023,11,2,3.0,19.9,10.7,15.7,15.299999999999999,Debre markos
2496,2023,11,3,0.0,21.3,10.4,19.5,15.850000000000001,Debre markos
2497,2023,11,4,0.5,22.7,10.7,21.6,16.7,Debre markos
2498,2023,11,5,0.2,23.2,11.1,21.7,17.15,Debre markos
2499,2023,11,6,0.3,22.2,10.6,20.9,16.4,Debre markos
2500,2023,11,7,1.0,23.0,10.8,21.6,16.9,Debre markos
2501,2023,11,8,0.2,21.6,10.6,19.6,16.1,Debre markos
2502,2023,11,9,1.5,20.6,10.6,17.7,15.600000000000001,Debre markos
2503,2023,11,10,3.0,21.1,10.3,19.2,15.700000000000001,Debre markos
2504,2023,11,11,1.5,20.6,10.4,18.0,15.5,Debre markos
2505,2023,11,12,1.0,22.1,10.2,21.1,16.15,Debre markos
2506,2023,11,13,1.3,20.4,10.1,18.1,15.25,Debre markos
2507,2023,11,14,0.2,19.1,9.9,15.7,14.5,Debre markos
2508,2023,11,15,1.3,20.8,10.0,19.2,15.4,Debre markos
2509,2023,11,16,0.0,21.8,9.9,21.2,15.850000000000001,Debre markos
2510,2023,11,17,0.5,20.8,10.7,17.8,15.75,Debre markos
2511,2023,11,18,0.2,21.5,10.2,20.1,15.85,Debre markos
2512,2023,11,19,2.1,20.4,10.7,16.8,15.549999999999999,Debre markos
2513,2023,11,20,0.0,22.6,10.2,21.8,16.4,Debre markos
2514,2023,11,21,0.1,22.3,10.0,21.7,16.15,Debre markos
2515,2023,11,22,0.0,23.4,9.4,24.0,16.4,Debre markos
2516,2023,11,23,0.0,23.0,8.3,24.7,15.65,Debre markos
2517,2023,11,24,0.0,23.1,8.8,24.4,15.950000000000001,Debre markos
2518,2023,11,25,0.0,23.3,7.9,25.4,15.600000000000001,Debre markos
2519,2023,11,26,0.0,22.8,8.5,24.3,15.65,Debre markos
2520,2023,11,27,0.0,23.2,9.5,23.6,16.35,Debre markos
2521,2023,11,28,0.7,22.2,10.4,20.8,16.3,Debre markos
2522,2023,11,29,0.0,21.8,10.1,20.7,15.95,Debre markos
2523,2023,11,30,7.9,21.5,9.8,20.6,15.65,Debre markos
2524,2023,12,1,0.0,21.4,9.6,20.8,15.5,Debre markos
2525,2023,12,2,0.1,23.2,8.5,24.6,15.85,Debre markos
2526,2023,12,3,0.3,22.7,8.8,23.8,15.75,Debre markos
2527,2023,12,4,0.0,22.2,9.5,22.1,15.85,Debre markos
2528,2023,12,5,0.0,23.5,9.7,23.6,16.6,Debre markos
2529,2023,12,6,0.0,22.5,9.8,22.2,16.15,Debre markos
2530,2023,12,7,0.0,22.7,10.1,22.0,16.4,Debre markos
2531,2023,12,8,0.0,24.1,10.1,23.7,17.1,Debre markos
2532,2023,12,9,0.0,22.9,9.6,23.0,16.25,Debre markos
2533,2023,12,10,0.1,21.9,9.3,22.0,15.6,Debre markos
2534,2023,12,11,0.0,21.8,8.2,23.4,15.0,Debre markos
2535,2023,12,12,0.0,23.3,8.1,25.0,15.7,Debre markos
2536,2023,12,13,0.0,23.1,7.2,25.6,15.15,Debre markos
2537,2023,12,14,0.0,23.1,6.4,26.1,14.75,Debre markos
2538,2023,12,15,0.0,22.8,5.4,26.5,14.100000000000001,Debre markos
2539,2023,12,16,0.0,22.8,4.8,26.7,13.8,Debre markos
2540,2023,12,17,0.0,22.6,5.6,26.3,14.100000000000001,Debre markos
2541,2023,12,18,0.0,22.5,5.5,26.2,14.0,Debre markos
2542,2023,12,19,0.0,22.1,6.0,25.6,14.05,Debre markos
2543,2023,12,20,0.0,21.9,5.8,25.7,13.85,Debre markos
2544,2023,12,21,0.0,21.6,6.2,25.2,13.9,Debre markos
2545,2023,12,22,0.0,22.0,5.9,25.7,13.95,Debre markos
2546,2023,12,23,0.0,22.1,5.6,26.0,13.850000000000001,Debre markos
2547,2023,12,24,0.0,22.4,5.3,26.3,13.85,Debre markos
2548,2023,12,25,0.0,22.7,7.4,25.1,15.05,Debre markos
2549,2023,12,26,0.0,22.0,8.6,23.1,15.3,Debre markos
2550,2023,12,27,0.0,22.7,8.3,24.3,15.5,Debre markos
2551,2023,12,28,0.0,23.1,8.4,24.5,15.75,Debre markos
2552,2023,12,29,0.0,23.4,9.1,24.2,16.25,Debre markos
2553,2023,12,30,0.0,22.5,9.3,22.7,15.9,Debre markos
2554,2023,12,31,1.3,23.0,9.1,23.7,16.05,Debre markos
