level_0,index,year,month,day,rain,tmax,tmin,srad,Tmean,district
2485,2485,2023,10,23,2.4,21.5,10.7,19.5,16.1,Debre Elias
2486,2486,2023,10,24,0.0,22.9,9.5,23.8,16.2,Debre Elias
2487,2487,2023,10,25,0.0,23.6,9.0,25.2,16.3,Debre Elias
2488,2488,2023,10,26,0.0,23.5,9.4,24.7,16.45,Debre Elias
2489,2489,2023,10,27,0.1,23.2,9.5,24.2,16.35,Debre Elias
2490,2490,2023,10,28,0.1,22.9,10.5,22.1,16.7,Debre Elias
2491,2491,2023,10,29,0.1,23.1,10.7,22.3,16.9,Debre Elias
2492,2492,2023,10,30,0.0,23.1,10.8,22.1,16.950000000000003,Debre Elias
2493,2493,2023,10,31,0.8,22.3,10.7,20.8,16.5,Debre Elias
2494,2494,2023,11,1,6.8,20.7,10.9,17.2,15.8,Debre Elias
2495,2495,2023,11,2,3.0,19.9,10.7,15.7,15.299999999999999,Debre Elias
2496,2496,2023,11,3,0.0,21.3,10.4,19.5,15.850000000000001,Debre Elias
2497,2497,2023,11,4,0.5,22.7,10.7,21.6,16.7,Debre Elias
2498,2498,2023,11,5,0.2,23.2,11.1,21.7,17.15,Debre Elias
2499,2499,2023,11,6,0.3,22.2,10.6,20.9,16.4,Debre Elias
2500,2500,2023,11,7,1.0,23.0,10.8,21.6,16.9,Debre Elias
2501,2501,2023,11,8,0.2,21.6,10.6,19.6,16.1,Debre Elias
2502,2502,2023,11,9,1.5,20.6,10.6,17.7,15.600000000000001,Debre Elias
2503,2503,2023,11,10,3.0,21.1,10.3,19.2,15.700000000000001,Debre Elias
2504,2504,2023,11,11,1.5,20.6,10.4,18.0,15.5,Debre Elias
2505,2505,2023,11,12,1.0,22.1,10.2,21.1,16.15,Debre Elias
2506,2506,2023,11,13,1.3,20.4,10.1,18.1,15.25,Debre Elias
2507,2507,2023,11,14,0.2,19.1,9.9,15.7,14.5,Debre Elias
2508,2508,2023,11,15,1.3,20.8,10.0,19.2,15.4,Debre Elias
2509,2509,2023,11,16,0.0,21.8,9.9,21.2,15.850000000000001,Debre Elias
2510,2510,2023,11,17,0.5,20.8,10.7,17.8,15.75,Debre Elias
2511,2511,2023,11,18,0.2,21.5,10.2,20.1,15.85,Debre Elias
2512,2512,2023,11,19,2.1,20.4,10.7,16.8,15.549999999999999,Debre Elias
2513,2513,2023,11,20,0.0,22.6,10.2,21.8,16.4,Debre Elias
2514,2514,2023,11,21,0.1,22.3,10.0,21.7,16.15,Debre Elias
2515,2515,2023,11,22,0.0,23.4,9.4,24.0,16.4,Debre Elias
2516,2516,2023,11,23,0.0,23.0,8.3,24.7,15.65,Debre Elias
2517,2517,2023,11,24,0.0,23.1,8.8,24.4,15.950000000000001,Debre Elias
2518,2518,2023,11,25,0.0,23.3,7.9,25.4,15.600000000000001,Debre Elias
2519,2519,2023,11,26,0.0,22.8,8.5,24.3,15.65,Debre Elias
2520,2520,2023,11,27,0.0,23.2,9.5,23.6,16.35,Debre Elias
2521,2521,2023,11,28,0.7,22.2,10.4,20.8,16.3,Debre Elias
2522,2522,2023,11,29,0.0,21.8,10.1,20.7,15.95,Debre Elias
2523,2523,2023,11,30,7.9,21.5,9.8,20.6,15.65,Debre Elias
2524,2524,2023,12,1,0.0,21.4,9.6,20.8,15.5,Debre Elias
2525,2525,2023,12,2,0.1,23.2,8.5,24.6,15.85,Debre Elias
2526,2526,2023,12,3,0.3,22.7,8.8,23.8,15.75,Debre Elias
2527,2527,2023,12,4,0.0,22.2,9.5,22.1,15.85,Debre Elias
2528,2528,2023,12,5,0.0,23.5,9.7,23.6,16.6,Debre Elias
2529,2529,2023,12,6,0.0,22.5,9.8,22.2,16.15,Debre Elias
2530,2530,2023,12,7,0.0,22.7,10.1,22.0,16.4,Debre Elias
2531,2531,2023,12,8,0.0,24.1,10.1,23.7,17.1,Debre Elias
2532,2532,2023,12,9,0.0,22.9,9.6,23.0,16.25,Debre Elias
2533,2533,2023,12,10,0.1,21.9,9.3,22.0,15.6,Debre Elias
2534,2534,2023,12,11,0.0,21.8,8.2,23.4,15.0,Debre Elias
2535,2535,2023,12,12,0.0,23.3,8.1,25.0,15.7,Debre Elias
2536,2536,2023,12,13,0.0,23.1,7.2,25.6,15.15,Debre Elias
2537,2537,2023,12,14,0.0,23.1,6.4,26.1,14.75,Debre Elias
2538,2538,2023,12,15,0.0,22.8,5.4,26.5,14.100000000000001,Debre Elias
2539,2539,2023,12,16,0.0,22.8,4.8,26.7,13.8,Debre Elias
2540,2540,2023,12,17,0.0,22.6,5.6,26.3,14.100000000000001,Debre Elias
2541,2541,2023,12,18,0.0,22.5,5.5,26.2,14.0,Debre Elias
2542,2542,2023,12,19,0.0,22.1,6.0,25.6,14.05,Debre Elias
2543,2543,2023,12,20,0.0,21.9,5.8,25.7,13.85,Debre Elias
2544,2544,2023,12,21,0.0,21.6,6.2,25.2,13.9,Debre Elias
2545,2545,2023,12,22,0.0,22.0,5.9,25.7,13.95,Debre Elias
2546,2546,2023,12,23,0.0,22.1,5.6,26.0,13.850000000000001,Debre Elias
2547,2547,2023,12,24,0.0,22.4,5.3,26.3,13.85,Debre Elias
2548,2548,2023,12,25,0.0,22.7,7.4,25.1,15.05,Debre Elias
2549,2549,2023,12,26,0.0,22.0,8.6,23.1,15.3,Debre Elias
2550,2550,2023,12,27,0.0,22.7,8.3,24.3,15.5,Debre Elias
2551,2551,2023,12,28,0.0,23.1,8.4,24.5,15.75,Debre Elias
2552,2552,2023,12,29,0.0,23.4,9.1,24.2,16.25,Debre Elias
2553,2553,2023,12,30,0.0,22.5,9.3,22.7,15.9,Debre Elias
2554,2554,2023,12,31,1.3,23.0,9.1,23.7,16.05,Debre Elias
